id,region,county,area,beach_name,beach_url,address,city,state,zip,latitude,longitude,park_name,owner,owner_url,activities,amenities,pet_policy,pets_allowed,fees,free_parking,phone,other_names
4804,Central,Santa Cruz,Watsonville,Sunset State Beach,https://www.californiabeaches.com/beach/sunset-state-beach/,223 Sunset Beach Rd,Watsonville,CA,95076,36.88135,-121.82872,Sunset State Beach,State Park,http://www.parks.ca.gov/?page_id=544,"Picnicking, Camping, Beachcombing, Beach Walking, Fishing","Campground, Picnic Tables, BBQs, Group Picnic Areas, Restrooms, Lifeguard, Remote Control Glider Port, Accessible Features, Dunes",No dogs allowed on the beach,N,"Fee for parking, camping",N,"",""
4805,Northern,San Mateo,Daly City,Mussel Rock Park Beach,https://www.californiabeaches.com/beach/mussel-rock-park-beach/,Skyline Dr and Westline Dr,Daly,CA,94015,37.673548,-122.495566,"Mussel Rock Park, Golden Gate National Recreation Area",City,"","Paragliding, Hang Gliding, Hiking, Walking, Birdwatching, Beachcombing","Paraglider Launch Pads, Toilets, Trails, Man-made Rock Arch",Dogs allowed on leash,Y,Free parking,Y,"",""
4806,Northern,San Mateo,Daly City,Phillip Burton Memorial Beach,https://www.californiabeaches.com/beach/phillip-burton-memorial-beach/,John Daly Blvd and California 35,Daly,CA,94015,37.707908,-122.502019,"","","","Fishing, Hiking, Beachcombing, Photography","Cave, Trails, No Facilities",Dogs allowed on leash,Y,Free parking at Fort Funston or Thornton State Beach,Y,"",""
4807,Northern,San Mateo,Daly City,Thornton State Beach,https://www.californiabeaches.com/beach/thornton-state-beach/,John Daly Blvd and Skyline Boulevard,Daly,CA,94015,37.697199,-122.499057,"Thornton State Beach, Thornton Beach Vista",State Park,http://www.parks.ca.gov/?page_id=530,"Hiking, Equestrian Use, Fishing, Beachcombing","Overlook Platform, Benches, Trails, No Facilities",Dogs allowed on leash,Y,Free parking,Y,"",""
4808,Northern,San Mateo,Foster City,3Rd Ave Beach,https://www.californiabeaches.com/beach/3rd-ave-beach/,E 3rd Ave and Lakeside Dr,Foster,CA,94404,37.57146,-122.278834,"","","","Kiteboarding, Windsurfing, Biking, Running, Golf","Paved Bike Path, Picnic Tables, Benches, Golf Course","",Y,"",N,"","Kiteboard Beach, Third Ave Beach"
4809,Northern,San Mateo,Half Moon Bay,Cowell Ranch Beach,https://www.californiabeaches.com/beach/cowell-ranch-beach/,17500 Cabrillo Hwy S,Half,CA,94019,37.42144,-122.43504,Cowell Ranch State Beach,State,https://openspacetrust.org/hike/cowell-purisima-trail/,"Hiking, Birdwatching, Beachcombing","Toilets, Trails",No dogs allowed on the trail or beach.,N,No fee for parking,N,"",""
4810,Northern,San Mateo,Half Moon Bay,Cowell Purisima Trail,https://www.californiabeaches.com/beach/cowell-purisima-trail/,Cabrillo Highway,Half,CA,94019,37.394863,-122.421159,California Coastal Trail,State,https://openspacetrust.org/hike/cowell-purisima-trail/,"Hiking, Mountain Biking, Birdwatching, Wildlife Watching","Trails, Accessible Features",No dogs allowed on the trail,N,No fee for parking,N,"",Seal Beach
4811,Northern,San Mateo,Half Moon Bay,Dunes Beach Half Moon Bay,https://www.californiabeaches.com/beach/dunes-beach-half-moon-bay/,Young Ave and Cabrillo Hwy N,Half,CA,94019,37.483425,-122.452988,Half Moon Bay State Beach,State Park,http://www.parks.ca.gov/?page_id=531,"Hiking, Walking, Running, Biking, Skating, Fishing, Beachcombing, Beach Walking, Sunbathing","Dunes, Restrooms, Paved Bike Path","No dogs allowed on beach, but OK on Coastal Trail if leashed",N,Fee for parking,N,"",""
4812,Northern,San Mateo,Half Moon Bay,Elmar Beach Half Moon Bay,https://www.californiabeaches.com/beach/elmar-beach-half-moon-bay/,End of Venice Blvd or Kelly Ave,Half,CA,94019,37.47337,-122.44767,Half Moon Bay State Beach,State Park,http://www.parks.ca.gov/?page_id=531,"Hiking, Biking, Fishing, Birdwatching, Beachcombing","Paved Bike Path, No Facilities","No dogs allowed on beach, but OK on Coastal Trail if leashed",N,Fee for parking,N,650-726-8820,""
4813,Northern,San Mateo,Half Moon Bay,Francis Beach Half Moon Bay,https://www.californiabeaches.com/beach/francis-beach-half-moon-bay/,Kelly Ave and Balboa Blvd,Half,CA,94019,37.466852,-122.446621,Half Moon Bay State Beach,State Park,http://www.parks.ca.gov/?page_id=531,"Hiking, Biking, Running, Skating, Fishing, Beachcombing, Beach Walking, Sunbathing, Camping, Surfing","Campground, Restrooms, Showers, Picnic Tables, BBQs, Paved Bike Path, Visitor Center","No dogs allowed on beach, but OK on Coastal Trail if leashed",N,Fee for parking,N,"",Kelly Beach
4814,Northern,San Mateo,Half Moon Bay,Martins Beach Half Moon Bay,https://www.californiabeaches.com/beach/martins-beach-half-moon-bay/,Martins Beach Rd and Cabrillo Hwy S,Half,CA,94019,37.375128,-122.408089,"",State,"","Surfing, Fishing, Photography, Beach Walking, Sunbathing, Picnicking","Tide Pools, Rock Arch",No dogs allowed,N,Fee charged for parking,N,"",Martin's
4815,Northern,San Mateo,Half Moon Bay,Mavericks Beach,https://www.californiabeaches.com/beach/mavericks-beach/,W Point Ave,Half,CA,94019,37.49564,-122.49526,"",County,http://titansofmavericks.com/,"Surfing, Whale Watching, Hiking, Birdwatching","Toilets, Trails",Dogs allowed on leash,Y,No fee for parking,N,"",Pillar Point Beach
4816,Northern,San Mateo,Half Moon Bay,Mirada Surf Beach,https://www.californiabeaches.com/beach/mirada-surf-beach/,Magellan Ave and Mirada Rd,Half,CA,94019,37.49808,-122.46586,"Mirada Surf West, Mirada Surf East, Quarry Park",County,http://parks.smcgov.org/mirada-surf,"Beachcombing, Biking, Hiking, Running, Jogging, Walking","Paved Bike Path, Picnic Tables, Trails, Restrooms","Dogs allowed on leash on beach, on paved trail, and at the park",Y,No fee for parking,N,"",Vallejo Beach
4817,Northern,San Mateo,Half Moon Bay,Miramar Beach Half Moon Bay,https://www.californiabeaches.com/beach/miramar-beach-half-moon-bay/,Medio Ave and Mirada Rd,Half,CA,94019,37.493354,-122.460075,"",City,"","Biking, Hiking, Running, Walking, Surfing","Bike Path, Trails, Restrooms, Showers",Dogs allowed off leash,Y,Free parking,Y,"",""
4818,Northern,San Mateo,Half Moon Bay,Pelican Point Beach,https://www.californiabeaches.com/beach/pelican-point-beach/,1001 Miramontes Point Rd,Half,CA,94019,37.430041,-122.439754,"",City Beach,"","Beach Walking, Beachcombing, Tidepooling, Walking","Toilets, Walking Path, Tide Pools, Golf Course, Resort, Restaurants, RV Park",Dogs allowed off leash,Y,No fee for parking,N,"","Miramontes Public Access, Mira Montes Point Coastal Access, Manhattan Beach"
4819,Northern,San Mateo,Half Moon Bay,Pillar Point Harbor Beach,https://www.californiabeaches.com/beach/pillar-point-harbor-beach/,4000 Cabrillo Hwy N,Half,CA,94019,37.501824,-122.475514,"",City,"","Kiteboarding, Boating, Birdwatching, Walking, Biking","RV Park, Restaurant, Boat Launch, Restrooms",Dogs allowed on leash,Y,No fee for parking,N,"",""
4820,Northern,San Mateo,Half Moon Bay,Pillar Point Marsh Beach,https://www.californiabeaches.com/beach/pillar-point-marsh-beach/,W Point Ave,Half,CA,94019,37.50167,-122.4936,"",County,"","Hiking, Birdwatching, Kayaking, Stand-Up Paddleboarding","Toilets, Trails, Wetlands","Dogs allowed on trail on leash, no dogs in wetlands",Y,No fee for parking,N,"",""
4821,Northern,San Mateo,Half Moon Bay,Poplar Beach,https://www.californiabeaches.com/beach/poplar-beach/,Poplar St and Railroad Ave,Half,CA,94019,37.454752,-122.444848,Bluff Top Coastal Park,City,"","Hiking, Biking, Running, Fishing, Beach Walking, Equestrian Use","Toilets, Paved Bike Path",Dogs allowed on leash,Y,Fee for parking,N,"",Blufftop Beach
4822,Northern,San Mateo,Half Moon Bay,Redondo Beach Half Moon Bay,https://www.californiabeaches.com/beach/redondo-beach-half-moon-bay/,Redondo Beach Rd and Thorne Ave,Half,CA,94019,37.441753,-122.443956,Wavecrest Open Space,Trust,https://openspacetrust.org/hike/wavecrest-hike/,"Beachcombing, Tidepooling, Mountain Biking, Hiking, Walking, Running, Beach Walking, Birdwatching","Tide Pools, Trails, No Facilities",Dogs allowed on trails and beach,Y,No fee for parking,N,"",Wavecrest Beach
4823,Northern,San Mateo,Half Moon Bay,Roosevelt Beach Half Moon Bay,https://www.californiabeaches.com/beach/roosevelt-beach-half-moon-bay/,Young Ave and Cabrillo Hwy N,Half,CA,94019,37.488463,-122.455749,Half Moon Bay State Beach,State Park,http://www.parks.ca.gov/?page_id=531,"Hiking, Biking, Running, Walking, Skating, Fishing, Beachcombing, Beach Walking","Restrooms, Paved Bike Path, Dunes, Picnic Tables","No dogs allowed on beach, but OK on Coastal Trail if leashed",N,Fee for parking in the state park lot,N,"",Naples Beach
4824,Northern,San Mateo,Half Moon Bay,Ross Cove Beach,https://www.californiabeaches.com/beach/ross-cove-beach/,W Point Ave,Half,CA,94019,37.500836,-122.498417,"James V. Fitzgerald Marine Reserve, Pillar Point Bluff Park",County,http://parks.smcgov.org/fitzgerald-marine-reserve,"Surfing, Beachcombing, Whale Watching, Hiking","Toilets, Trails",No dogs allowed on the beach,N,No fee for parking,N,"",Ross' Cove
4825,Northern,San Mateo,Half Moon Bay,Surfers Beach,https://www.californiabeaches.com/beach/surfers-beach/,4000 Cabrillo Hwy N,Half,CA,94019,37.50063,-122.47033,"",County,"","Surfing, Fishing","Restrooms, Paved Bike Path",Dogs allowed on leash,Y,No fee for parking,N,"","El Granada Beach, Surfer''s Beach"
4826,Northern,San Mateo,Half Moon Bay,Tunitas Creek Beach,https://www.californiabeaches.com/beach/tunitas-creek-beach/,Tunitas Creek Rd and Cabrillo Hwy S,Half,CA,94019,37.35698,-122.40071,"",Trust,https://openspacetrust.org/blog/tunitas-creek-beach/,"Surfing, Beach Exploration, Birdwatching","Creek, No Facilities",Dogs are not allowed on the beach,N,No fee for parking,N,"",""
4827,Northern,San Mateo,Half Moon Bay,Venice Beach Half Moon Bay,https://www.californiabeaches.com/beach/venice-beach-half-moon-bay/,400 Venice Blvd,Half,CA,94019,37.479705,-122.450977,Half Moon Bay State Beach,State Park,http://www.parks.ca.gov/?page_id=531,"Hiking, Biking, Running, Skating, Fishing, Beach Walking, Beachcombing, Birdwatching, Sunbathing, Walking","Restrooms, Showers, Paved Bike Path, Trails","No dogs allowed on beach, but OK on Coastal Trail if leashed",N,Fee for parking,N,"",""
4828,Northern,San Mateo,Montara,Gray Whale Cove State Beach,https://www.californiabeaches.com/beach/gray-whale-cove-state-beach/,Cabrillo Hwy,Montara,CA,94037,37.564375,-122.513962,Gray Whale Cove State Beach,State Park,http://www.parks.ca.gov/?page_id=528,"Whale Watching, Hiking, Sunbathing, Surfing","Trails, Military Ruins, No Facilities",No dogs allowed on the beach,N,No fee for parking,N,"","Devils Slide Beach, Grey Whale Cove"
4829,Northern,San Mateo,Montara,Gray Whale Cove Nude Beach,https://www.californiabeaches.com/beach/gray-whale-cove-nude-beach/,Cabrillo Hwy,Montara,CA,94037,37.566857,-122.51462,Gray Whale Cove State Beach,State,http://www.parks.ca.gov/?page_id=528,"Sunbathing, Surfing",No Facilities,No dogs allowed on the beach,N,No fee for parking,N,"","Edun Beach, Grey Whale Nude Beach"
4830,Northern,San Mateo,Montara,Montara State Beach,https://www.californiabeaches.com/beach/montara-state-beach/,2nd St and Cabrillo Hwy,Montara,CA,94037,37.54926,-122.51404,"Montara State Beach, McNee Ranch State Park",State Park,http://www.parks.ca.gov/?page_id=532,"Fishing, Tidepooling, Hiking, Beachcombing, Surfing, Beach Walking","Tide Pools, Trails",Dogs allowed on leash,Y,No fee for parking,N,"",""
4831,Northern,San Mateo,Montara,Point Montara Light Station,https://www.californiabeaches.com/beach/point-montara-light-station/,16th St and Cabrillo Hwy,Montara,CA,94037,37.537616,-122.518592,Point Montara Light Station State Property,State Park,https://www.hiusa.org/hostels/california/montara/point-montara-lighthouse-hostel,"Whale Watching, Beach Exploration, Tidepooling","Lighthouse, Hostel, Tide Pools",Dogs allowed on leash on the property but not allowed in the hostel,N,No fee for day-use parking,N,"",""
4832,Northern,San Mateo,Moss Beach,James V Fitzgerald Marine Reserve Beach,https://www.californiabeaches.com/beach/james-v-fitzgerald-marine-reserve-beach/,North Lake St and California Ave,Moss,CA,94038,37.523897,-122.517641,James V. Fitzgerald Marine Reserve,County,http://parks.smcgov.org/fitzgerald-marine-reserve,"Hiking, Tidepooling","Tide Pools, Restrooms, Picnic Tables, Trails, Benches, Wooded Park",No dogs allowed on the beach,N,No fee for parking,N,"",""
4833,Northern,San Mateo,Moss Beach,Moss Beach Juliana Access,https://www.californiabeaches.com/beach/moss-beach-juliana-access/,Wienke Way and Juliana Ave,Moss,CA,94038,37.529353,-122.517065,"","","","Beach Exploration, Whale Watching","Benches, Trails, Cave, No Facilities",No dogs allowed on the beach,N,No fee for parking,N,"",""
4834,Northern,San Mateo,Moss Beach,Ross Cove Beach,https://www.californiabeaches.com/beach/ross-cove-beach/,W Point Ave,Half,CA,94019,37.500836,-122.498417,"James V. Fitzgerald Marine Reserve, Pillar Point Bluff Park",County,http://parks.smcgov.org/fitzgerald-marine-reserve,"Surfing, Beachcombing, Whale Watching, Hiking","Toilets, Trails",No dogs allowed on the beach,N,No fee for parking,N,"",Ross' Cove
4835,Northern,San Mateo,Moss Beach,Seal Cove,https://www.californiabeaches.com/beach/seal-cove/,Cypress Ave and Beach Way,Moss,CA,94038,37.519453,-122.513853,James V. Fitzgerald Marine Reserve,County,http://parks.smcgov.org/fitzgerald-marine-reserve,"Hiking, Tidepooling","Tide Pools, Trails, Wooded Park",No dogs allowed on the beach,N,No fee for parking,N,"",Cypress Beach
4836,Northern,San Mateo,Pacifica,Esplanade Beach,https://www.californiabeaches.com/beach/esplanade-beach/,Esplanade Ave and W Manor Dr,Pacifica,CA,94044,37.649866,-122.493643,"",City,http://www.cityofpacifica.org/depts/rec_department/parksbeaches/default.asp,"Beach Walking, Dog Walking, Surfing, Fishing",No Facilities,Dogs allowed off leash at the north end of beach and on leash everywhere else,Y,No fee for parking,N,"",""
4837,Northern,San Mateo,Pacifica,Gray Whale Cove State Beach,https://www.californiabeaches.com/beach/gray-whale-cove-state-beach/,Cabrillo Hwy,Montara,CA,94037,37.564375,-122.513962,Gray Whale Cove State Beach,State Park,http://www.parks.ca.gov/?page_id=528,"Whale Watching, Hiking, Sunbathing, Surfing","Trails, Military Ruins, No Facilities",No dogs allowed on the beach,N,No fee for parking,N,"","Devils Slide Beach, Grey Whale Cove"
4838,Northern,San Mateo,Pacifica,Mori Point,https://www.californiabeaches.com/beach/mori-point/,Cabrillo Hwy and Bradford Way,Pacifica,CA,94044,37.616917,-122.496625,Golden Gate National Recreation Area,National,http://www.parksconservancy.org/visit/park-sites/mori-point.html,"Hiking, Walking","Trails, Viewing Platform, Benches, Accessible Features, Military Ruins","Dogs allowed on leash on the trails in the park, not advised at the beach due to access",Y,No fee for parking,N,"",""
4839,Northern,San Mateo,Pacifica,Mussel Rock Park Beach,https://www.californiabeaches.com/beach/mussel-rock-park-beach/,Skyline Dr and Westline Dr,Daly,CA,94015,37.673548,-122.495566,"Mussel Rock Park, Golden Gate National Recreation Area",City,"","Paragliding, Hang Gliding, Hiking, Walking, Birdwatching, Beachcombing","Paraglider Launch Pads, Toilets, Trails, Man-made Rock Arch",Dogs allowed on leash,Y,Free parking,Y,"",""
4840,Northern,San Mateo,Pacifica,Pacifica State Beach,https://www.californiabeaches.com/beach/pacifica-state-beach/,5200 Coast Hwy,Pacifica,CA,94044,37.599459,-122.501347,"Pacifica State Beach, Linda Mar Beach Park",State Park,http://www.cityofpacifica.org/depts/rec_department/parksbeaches/beach_and_park_info_and_rules/linda_mar_(pacifica_state_beach)/default.asp,"Surfing, Biking, Hiking, Beach Walking, Bodyboarding, Stand-Up Paddleboarding","Restrooms, Showers, Trails, Paved Bike Path, Tide Pools, Skatepark, Restaurant",Dogs allowed on leash,Y,Fee for parking,N,"","Linda Mar Beach, Taco Bell Beach"
4841,Northern,San Mateo,Pacifica,Point San Pedro Beach,https://www.californiabeaches.com/beach/point-san-pedro-beach/,Blackburn Terrace and Kent Rd,Pacifica,CA,94044,37.594401,-122.521122,"Pedro Point Headlands Park, Devil''s Slide Trail",State,http://www.pedropointheadlands.org/,"Beach Exploration, Photography, Hiking",No Facilities,No dogs allowed on the beach,N,No fee for parking,N,"",""
4842,Northern,San Mateo,Pacifica,Rockaway Beach,https://www.californiabeaches.com/beach/rockaway-beach/,Cabrillo Hwy and Rockaway Beach Ave,Pacifica,CA,94044,37.607957,-122.497977,"",City,http://www.cityofpacifica.org/depts/rec_department/parksbeaches/default.asp,"Hiking, Biking, Surfing, Fishing, Walking","Restrooms, Showers, Trails, Paved Bike Path",Dogs allowed on leash,Y,No fee for parking,N,"",""
4843,Northern,San Mateo,Pacifica,Sharp Park Beach,https://www.californiabeaches.com/beach/sharp-park-beach/,Montecito Ave and Beach Blvd,Pacifica,CA,94044,37.630662,-122.494371,Sharp Park,City,http://www.cityofpacifica.org/depts/rec_department/parksbeaches/beach_and_park_info_and_rules/sharpbeach.asp,"Fishing, Walking, Biking, Surfing, Beach Walking, Crabbing","Fishing Pier, Restrooms, Picnic Tables, BBQs, Grass Park, Trails, Golf Course, Benches, Cafe",Dogs allowed on leash,Y,No fee for parking,N,"",""
4844,Northern,San Mateo,Pacifica,Shelter Cove Beach Pacifica,https://www.californiabeaches.com/beach/shelter-cove-beach-pacifica/,Blackburn Terrace and Kent Rd,Pacifica,CA,94044,37.597451,-122.514101,"",Private,"http://en.wikipedia.org/wiki/Shelter_Cove,_Pacifica,_California",Beach Exploration,No Facilities,No dogs allowed on the beach,N,No fee for parking,N,"",""
4845,Northern,San Mateo,Pescadero,Arroyo De Los Frijoles Beach,https://www.californiabeaches.com/beach/arroyo-de-los-frijoles-beach/,Bean Hollow Rd and Cabrillo Hwy,Pescadero,CA,94060,37.225978,-122.409212,Bean Hollow State Beach,State Park,http://www.parks.ca.gov/?page_id=527,"Fishing, Hiking, Tidepooling","Nature Trail, Tide Pools, Picnic Tables, BBQs, Restrooms, Fafoni Rocks",Dogs allowed on leash,Y,No fee for parking,N,"",""
4846,Northern,San Mateo,Pescadero,Bolsa Point Beach,https://www.californiabeaches.com/beach/bolsa-point-beach/,9351 Cabrillo Hwy,Pescadero,CA,94060,37.200904,-122.405113,Bolsa Point Ranches Open Space,State Park,http://www.openspacetrust.org/downloads/newsletters/Landscapes-FA00.pdf,Beach Exploration,No Facilities,"",Y,"",N,"",""
4847,Northern,San Mateo,Pescadero,Cascade Creek Beach,https://www.californiabeaches.com/beach/cascade-creek-beach/,Cabrillo Hwy,Pescadero,CA,94060,37.137204,-122.338528,Ano Nuevo State Reserve,State,http://www.parks.ca.gov/?page_id=523,"Hiking, Beachcombing","Trails, No Facilities",No dogs allowed in the park,N,Free parking,Y,"",""
